metric,score
hypervolume/MOLavaGridCheckerBoard-v0,107696.56021535618
hypervolume/MOLavaGridSmiley-v0,264192.744725771
hypervolume/MOLavaGridSnake-v0,203249.19909807248
hypervolume/MOLavaGridIslands-v0,0.0
hypervolume/MOLavaGridLabyrinth-v0,92132.91736870311
hypervolume/MOLavaGridMaze-v0,0.0
hypervolume/MOLavaGridCorridor-v0,194502.83012501075
hypervolume/MOLavaGridRoom-v0,332339.1614790746
normalized_hypervolume/MOLavaGridCheckerBoard-v0,0.225545467379105
normalized_hypervolume/MOLavaGridSmiley-v0,0.2664341971834808
normalized_hypervolume/MOLavaGridSnake-v0,0.1493848248415114
normalized_hypervolume/MOLavaGridIslands-v0,0.1100300382747133
normalized_hypervolume/MOLavaGridLabyrinth-v0,0.1881087159002139
normalized_hypervolume/MOLavaGridMaze-v0,0.0647223908338922
normalized_hypervolume/MOLavaGridCorridor-v0,0.0920434314676608
normalized_hypervolume/MOLavaGridRoom-v0,0.3984445445766472
eum/MOLavaGridCheckerBoard-v0,-409.02552694904466
eum/MOLavaGridSmiley-v0,-212.44989499398423
eum/MOLavaGridSnake-v0,-299.01259590941277
eum/MOLavaGridIslands-v0,-683.1755753755017
eum/MOLavaGridLabyrinth-v0,-417.978143133421
eum/MOLavaGridMaze-v0,-704.8682267738222
eum/MOLavaGridCorridor-v0,-292.13082279727746
eum/MOLavaGridRoom-v0,-167.90207335359992
NHGR/MOLavaGridCheckerBoard-v0,0.225545467379105
NHGR/MOLavaGridSmiley-v0,0.2666073959142831
NHGR/MOLavaGridSnake-v0,0.14947654262474555
NHGR/MOLavaGridIslands-v0,0.11004231870720911
NHGR/MOLavaGridLabyrinth-v0,0.18831688137683136
NHGR/MOLavaGridMaze-v0,0.06486431400946145
NHGR/MOLavaGridCorridor-v0,0.09263055009428728
NHGR/MOLavaGridRoom-v0,0.39936401760474455
EUGR/MOLavaGridCheckerBoard-v0,0.0
EUGR/MOLavaGridSmiley-v0,0.0
EUGR/MOLavaGridSnake-v0,0.0
EUGR/MOLavaGridIslands-v0,0.0
EUGR/MOLavaGridLabyrinth-v0,0.0
EUGR/MOLavaGridMaze-v0,0.0
EUGR/MOLavaGridCorridor-v0,0.0
EUGR/MOLavaGridRoom-v0,0.0
