metric,score
hypervolume/MOLunarLanderDefault-v0,902652706.6819304
hypervolume/MOLunarLanderHighGravity-v0,828548661.4142652
hypervolume/MOLunarLanderWindy-v0,885003457.8723394
hypervolume/MOLunarLanderTurbulent-v0,826387893.9722021
hypervolume/MOLunarLanderHard-v0,723055140.9620914
hypervolume/MOLunarLanderLowMainEngine-v0,864067500.1605421
hypervolume/MOLunarLanderLowSideEngine-v0,875874128.6050897
hypervolume/MOLunarLanderStartRight-v0,920655099.75166
normalized_hypervolume/MOLunarLanderDefault-v0,0.3984125199609727
normalized_hypervolume/MOLunarLanderHighGravity-v0,0.3409242895939127
normalized_hypervolume/MOLunarLanderWindy-v0,0.4416448775066079
normalized_hypervolume/MOLunarLanderTurbulent-v0,0.3454982057536048
normalized_hypervolume/MOLunarLanderHard-v0,0.3267260805994817
normalized_hypervolume/MOLunarLanderLowMainEngine-v0,0.3872553659472441
normalized_hypervolume/MOLunarLanderLowSideEngine-v0,0.3753548681931955
normalized_hypervolume/MOLunarLanderStartRight-v0,0.4100018034075225
eum/MOLunarLanderDefault-v0,4.7796572813293965
eum/MOLunarLanderHighGravity-v0,4.7340141745595865
eum/MOLunarLanderWindy-v0,5.203393262242197
eum/MOLunarLanderTurbulent-v0,3.829007893889426
eum/MOLunarLanderHard-v0,2.4071834817736657
eum/MOLunarLanderLowMainEngine-v0,6.472224854485961
eum/MOLunarLanderLowSideEngine-v0,4.482747360420165
eum/MOLunarLanderStartRight-v0,7.455402066655071
NHGR/MOLunarLanderDefault-v0,0.6125750040584457
NHGR/MOLunarLanderHighGravity-v0,0.5947180472770723
NHGR/MOLunarLanderWindy-v0,0.6362659600686829
NHGR/MOLunarLanderTurbulent-v0,0.5687871721407538
NHGR/MOLunarLanderHard-v0,0.5334530929643752
NHGR/MOLunarLanderLowMainEngine-v0,0.5859293481586038
NHGR/MOLunarLanderLowSideEngine-v0,0.5294411024203332
NHGR/MOLunarLanderStartRight-v0,0.6129711914333555
EUGR/MOLunarLanderDefault-v0,0.23389370664627085
EUGR/MOLunarLanderHighGravity-v0,0.24435139938357955
EUGR/MOLunarLanderWindy-v0,0.2760956105887043
EUGR/MOLunarLanderTurbulent-v0,0.2038242292575887
EUGR/MOLunarLanderHard-v0,0.20565289028020034
EUGR/MOLunarLanderLowMainEngine-v0,0.34586147325752625
EUGR/MOLunarLanderLowSideEngine-v0,0.2355868320877922
EUGR/MOLunarLanderStartRight-v0,0.29279131051137575
