eum/MOHopperDefault-v5,eum/MOHopperLight-v5,eum/MOHopperHeavy-v5,eum/MOHopperSlippery-v5,eum/MOHopperLowDamping-v5,eum/MOHopperHard-v5,EUGR/MOHopperDefault-v5,EUGR/MOHopperLight-v5,EUGR/MOHopperHeavy-v5,EUGR/MOHopperSlippery-v5,EUGR/MOHopperLowDamping-v5,EUGR/MOHopperHard-v5
149.11245998472637,145.0021635029929,130.72229948881792,139.07886829058404,147.50800433267045,122.9121951251752,0.8136188068259056,0.6130356058368276,0.8524663718956256,0.8300205847127219,0.8111739627197384,0.6933277216928294
