eum/MOHopperDefault-v5,eum/MOHopperLight-v5,eum/MOHopperHeavy-v5,eum/MOHopperSlippery-v5,eum/MOHopperLowDamping-v5,eum/MOHopperHard-v5,EUGR/MOHopperDefault-v5,EUGR/MOHopperLight-v5,EUGR/MOHopperHeavy-v5,EUGR/MOHopperSlippery-v5,EUGR/MOHopperLowDamping-v5,EUGR/MOHopperHard-v5
142.2372154273206,139.32498521368703,127.31465474894502,122.26207492583224,138.09882936602256,113.417592524846,0.7761046495649646,0.5890338092570375,0.8302444360861414,0.7296582159850687,0.7594311588078515,0.6397702111255421
