normalized_hypervolume/MOHopperDefault-v5,normalized_hypervolume/MOHopperLight-v5,normalized_hypervolume/MOHopperHeavy-v5,normalized_hypervolume/MOHopperSlippery-v5,normalized_hypervolume/MOHopperLowDamping-v5,normalized_hypervolume/MOHopperHard-v5,normalized_eum/MOHopperDefault-v5,normalized_eum/MOHopperLight-v5,normalized_eum/MOHopperHeavy-v5,normalized_eum/MOHopperSlippery-v5,normalized_eum/MOHopperLowDamping-v5,normalized_eum/MOHopperHard-v5,NHGR/MOHopperDefault-v5,NHGR/MOHopperLight-v5,NHGR/MOHopperHeavy-v5,NHGR/MOHopperSlippery-v5,NHGR/MOHopperLowDamping-v5,NHGR/MOHopperHard-v5
0.1371751014289609,0.1180538820161409,0.0389247036271579,0.0820097311175153,0.1131151679886572,0.0249584323259012,0.5694929476300397,0.5377066049344235,0.4447228601578198,0.4890808266711902,0.5336662249123285,0.380923083422107,0.1978714280800111,0.16256010550204605,0.05641638256177504,0.12219394272898343,0.18326665402588072,0.03564110120341077
