eum/MOHumanoidDefault-v5,eum/MOHumanoidLight-v5,eum/MOHumanoidHeavy-v5,eum/MOHumanoidLowDamping-v5,eum/MOHumanoidHard-v5,EUGR/MOHumanoidDefault-v5,EUGR/MOHumanoidLight-v5,EUGR/MOHumanoidHeavy-v5,EUGR/MOHumanoidLowDamping-v5,EUGR/MOHumanoidHard-v5
164.787695394409,128.82606589098594,152.6345128352948,155.91305724289464,115.25159677886364,0.6475516209855442,0.39635662313364123,0.9283736864833765,0.6307072147425693,0.5784673785229193
