eum/MOHumanoidDefault-v5,eum/MOHumanoidLight-v5,eum/MOHumanoidHeavy-v5,eum/MOHumanoidLowDamping-v5,eum/MOHumanoidHard-v5,EUGR/MOHumanoidDefault-v5,EUGR/MOHumanoidLight-v5,EUGR/MOHumanoidHeavy-v5,EUGR/MOHumanoidLowDamping-v5,EUGR/MOHumanoidHard-v5
163.61769393130191,119.2899892289208,152.04907922857583,157.8055536872363,95.56272027054086,0.6429539697945551,0.3670171636261369,0.9248128852886465,0.6383628350121497,0.4796455565425778
