metric,score
hypervolume/MOSuperMarioBros-1-2-v2,1394806.412430398
hypervolume/MOSuperMarioBros-3-2-v2,1765445.858580544
hypervolume/MOSuperMarioBros-3-3-v2,1200202.4157892002
hypervolume/MOSuperMarioBros-4-3-v2,1620806.941199977
hypervolume/MOSuperMarioBros-5-2-v2,1433658.2821676957
hypervolume/MOSuperMarioBros-5-3-v2,1224410.2632972708
hypervolume/MOSuperMarioBros-7-3-v2,1520996.203208281
hypervolume/MOSuperMarioBros-8-1-v2,1734119.1886766688
normalized_hypervolume/MOSuperMarioBros-1-2-v2,0.0094351331588865
normalized_hypervolume/MOSuperMarioBros-3-2-v2,0.0403764275611173
normalized_hypervolume/MOSuperMarioBros-3-3-v2,0.0053599365491456
normalized_hypervolume/MOSuperMarioBros-4-3-v2,0.2283723607834251
normalized_hypervolume/MOSuperMarioBros-5-2-v2,0.060419635439072
normalized_hypervolume/MOSuperMarioBros-5-3-v2,0.0119187309978689
normalized_hypervolume/MOSuperMarioBros-7-3-v2,0.1364385556366123
normalized_hypervolume/MOSuperMarioBros-8-1-v2,0.0009018405913782
eum/MOSuperMarioBros-1-2-v2,10.63232448769342
eum/MOSuperMarioBros-3-2-v2,21.635185702884716
eum/MOSuperMarioBros-3-3-v2,6.3890337764481515
eum/MOSuperMarioBros-4-3-v2,17.843932231287994
eum/MOSuperMarioBros-5-2-v2,12.001088623647693
eum/MOSuperMarioBros-5-3-v2,6.309014960147799
eum/MOSuperMarioBros-7-3-v2,13.869443588533011
eum/MOSuperMarioBros-8-1-v2,22.674842029571096
NHGR/MOSuperMarioBros-1-2-v2,0.010248597793426071
NHGR/MOSuperMarioBros-3-2-v2,0.047736815871342715
NHGR/MOSuperMarioBros-3-3-v2,0.005903726346950206
NHGR/MOSuperMarioBros-4-3-v2,0.2705381917551969
NHGR/MOSuperMarioBros-5-2-v2,0.0736564083048619
NHGR/MOSuperMarioBros-5-3-v2,0.013787378379850881
NHGR/MOSuperMarioBros-7-3-v2,0.2524177420091571
NHGR/MOSuperMarioBros-8-1-v2,0.0012190008225350718
EUGR/MOSuperMarioBros-1-2-v2,0.27585291969911774
EUGR/MOSuperMarioBros-3-2-v2,0.4848580310642833
EUGR/MOSuperMarioBros-3-3-v2,0.2793720540245434
EUGR/MOSuperMarioBros-4-3-v2,0.704350464302427
EUGR/MOSuperMarioBros-5-2-v2,0.5452170163247252
EUGR/MOSuperMarioBros-5-3-v2,0.48244661827869184
EUGR/MOSuperMarioBros-7-3-v2,0.6986120800812697
EUGR/MOSuperMarioBros-8-1-v2,0.36841960933597195
