objective_1,objective_2
236.88732519986175,89.24169970023074
250.02827940355928,84.10586336268943
242.57083164644183,86.55683124492445
245.46879155470376,84.71191170670893
235.17794759825483,89.27686124099182
307.14003930805484,47.81043449859019
255.769187472751,80.3825757745462
291.84911901129334,66.29407113605272
251.33842746492155,80.75554567448398
270.48665688156325,76.91914963533812
289.5974260587391,67.25588801232293
289.48976731106814,67.2952536608193
304.04917231552344,60.16128944875743
257.51840120065026,78.91633385973824
267.66349989697727,77.3487215080158
285.3877301280493,70.73849861557711
288.50100194675423,70.54017742459696
267.38284820997313,77.59403779507738
283.95249381361646,76.6952987753347
395.3616006055876,-34.9915380753552
394.2441259470972,-32.16184546072203
395.0649770416029,-32.64357868735355
234.5954571129259,187.5909913027693
234.91176603628264,187.55884267689785
234.1220292909032,187.7766611145392
233.82412722812785,188.19798489042296
234.0046291847854,188.1681584398102
233.56349741818363,188.58853355222527
233.49830569746217,189.049040252629
233.6780155156642,188.27345129784953
233.16715379755385,189.06336671166113
301.39326655290205,63.88144388930368
299.2461915722728,65.86210401542166
301.89222557817993,63.48661828072533
303.7906134928664,61.45636188147618
302.61292225883227,61.96340640696578
