eum/MOLavaGridCheckerBoard-v0,eum/MOLavaGridSmiley-v0,eum/MOLavaGridSnake-v0,eum/MOLavaGridIslands-v0,eum/MOLavaGridLabyrinth-v0,eum/MOLavaGridMaze-v0,eum/MOLavaGridCorridor-v0,eum/MOLavaGridRoom-v0
-254.90642798367074,-215.20000937120412,-147.3803451049985,-167.63324368532597,-104.08388110168919,-213.39299679457505,-215.20000937120412,-215.20000937120412
