eum/MOSuperMarioBros-1-2-v2,eum/MOSuperMarioBros-3-2-v2,eum/MOSuperMarioBros-3-3-v2,eum/MOSuperMarioBros-4-3-v2,eum/MOSuperMarioBros-5-2-v2,eum/MOSuperMarioBros-5-3-v2,eum/MOSuperMarioBros-7-3-v2,eum/MOSuperMarioBros-8-1-v2,EUGR/MOSuperMarioBros-1-2-v2,EUGR/MOSuperMarioBros-3-2-v2,EUGR/MOSuperMarioBros-3-3-v2,EUGR/MOSuperMarioBros-4-3-v2,EUGR/MOSuperMarioBros-5-2-v2,EUGR/MOSuperMarioBros-5-3-v2,EUGR/MOSuperMarioBros-7-3-v2,EUGR/MOSuperMarioBros-8-1-v2
11.72340214154191,23.116089744534147,5.164909435544974,9.744159007843546,8.223670697086913,5.241439674340922,11.419864276252238,16.888876278818774,0.3050437873848456,0.5196999720937678,0.2257464490372799,0.3853618390421184,0.37402770108967637,0.40120581745580036,0.6645237342799062,0.28702527945642725
