"objective_1","objective_2","objective_3"
"114.13516608460486","52.59712497588225","85.17138116924495"
"113.4996885223142","54.62358921014614","86.00276608622455"
"107.82461982213378","58.45697808253741","93.25861318738801"
"136.28057170410952","134.84468579913178","59.1279585887678"
"115.56497977174634","49.31825932823025","82.95975673369382"
"106.95620930307268","58.76788646061262","91.45943097746567"
"96.61190513949744","57.30954588984908","96.28437163572987"
"127.68580534200312","150.27060637164504","65.9627199713046"
"119.27494982978472","155.79273897812104","70.88576372489626"
"102.20983688361957","52.276849227556646","95.68306924750868"
"110.47491631565754","167.4532246984436","67.51675763504524"
"113.02835835354806","164.28087190096812","64.61551139461632"
"108.66003384893035","192.70414771031574","67.00725908547115"
"124.39913013417026","33.0035571738396","84.41092386198216"
"126.41608104457555","25.725502921910447","82.12574532680689"
"100.66743762503059","204.05995548910505","54.04216514100941"
"129.5000819414854","161.78581331646032","55.10115369261863"
"122.7817451857348","33.036947148577234","83.4700590114362"
"93.04522477534071","60.9206580342925","96.13549984603621"
"123.63039878068957","34.43793050234732","82.3604098583877"
"106.49313618978704","205.37351544779813","53.436416396911625"
"108.19710009642829","208.86115309031206","52.15563325564366"
"115.22505381608305","50.06673146251402","90.61899516431004"
"115.86678485839973","48.890615924763246","90.62494956685138"
"114.16523195385405","50.71719304225159","91.44892236711773"
"114.91461145014061","50.399209586433244","90.08668435564687"
"116.88518624316202","47.161488259674115","91.44297443422813"
"111.02714010229344","221.40349296603745","42.011921627514"
"118.17348940246302","46.011396087076264","90.17060205275872"
"115.47442367450397","47.76333629568429","92.13427606450689"
"117.40847549536527","227.63415803208287","37.22197972304469"
"128.42949095949612","201.14281525408413","49.36471833635455"
"115.19753673369875","46.505944666258905","92.18077095585492"
"127.03668473379973","208.09533675108682","49.01587412908109"
"140.4490529295484","193.2621636114865","39.23495505899222"
"118.84451193759257","41.87837933159062","90.7528459746524"
"123.67665827591554","213.41728837305064","47.50088007031734"
"122.04945138623953","37.11807973476122","89.01068638760687"
"111.81756073786043","217.12053537469941","51.88933505148111"
"125.6806562654674","30.7530670563289","88.34787623382483"
"131.01636217853593","211.47432456466777","45.0928354987104"
