normalized_hypervolume/MOLavaGridCheckerBoard-v0,normalized_hypervolume/MOLavaGridSmiley-v0,normalized_hypervolume/MOLavaGridSnake-v0,normalized_hypervolume/MOLavaGridIslands-v0,normalized_hypervolume/MOLavaGridLabyrinth-v0,normalized_hypervolume/MOLavaGridMaze-v0,normalized_hypervolume/MOLavaGridCorridor-v0,normalized_hypervolume/MOLavaGridRoom-v0,normalized_eum/MOLavaGridCheckerBoard-v0,normalized_eum/MOLavaGridSmiley-v0,normalized_eum/MOLavaGridSnake-v0,normalized_eum/MOLavaGridIslands-v0,normalized_eum/MOLavaGridLabyrinth-v0,normalized_eum/MOLavaGridMaze-v0,normalized_eum/MOLavaGridCorridor-v0,normalized_eum/MOLavaGridRoom-v0,NHGR/MOLavaGridCheckerBoard-v0,NHGR/MOLavaGridSmiley-v0,NHGR/MOLavaGridSnake-v0,NHGR/MOLavaGridIslands-v0,NHGR/MOLavaGridLabyrinth-v0,NHGR/MOLavaGridMaze-v0,NHGR/MOLavaGridCorridor-v0,NHGR/MOLavaGridRoom-v0
0.0,0.4834219232592355,0.0586539732513745,0.0,0.3062760466446767,0.6904419766457498,0.1062256311475761,0.3715290917966518,0.3095499039241304,0.7075393794206613,0.4881922244319129,0.3824898722951249,0.6132439946511582,0.8339572983407139,0.512102005661008,0.6313959670671444,0.0,0.4878834680447238,0.059089247199203415,0.0,0.31163971879223934,0.7274653521301879,0.11433038397232856,0.3866074340448022
