normalized_hypervolume/MOLunarLanderDefault-v0,normalized_hypervolume/MOLunarLanderHighGravity-v0,normalized_hypervolume/MOLunarLanderWindy-v0,normalized_hypervolume/MOLunarLanderTurbulent-v0,normalized_hypervolume/MOLunarLanderHard-v0,normalized_hypervolume/MOLunarLanderLowMainEngine-v0,normalized_hypervolume/MOLunarLanderStartLow-v0,normalized_hypervolume/MOLunarLanderStartRight-v0,normalized_eum/MOLunarLanderDefault-v0,normalized_eum/MOLunarLanderHighGravity-v0,normalized_eum/MOLunarLanderWindy-v0,normalized_eum/MOLunarLanderTurbulent-v0,normalized_eum/MOLunarLanderHard-v0,normalized_eum/MOLunarLanderLowMainEngine-v0,normalized_eum/MOLunarLanderStartLow-v0,normalized_eum/MOLunarLanderStartRight-v0,NHGR/MOLunarLanderDefault-v0,NHGR/MOLunarLanderHighGravity-v0,NHGR/MOLunarLanderWindy-v0,NHGR/MOLunarLanderTurbulent-v0,NHGR/MOLunarLanderHard-v0,NHGR/MOLunarLanderLowMainEngine-v0,NHGR/MOLunarLanderStartLow-v0,NHGR/MOLunarLanderStartRight-v0
0.3123426395149281,0.2298707018841319,0.4400824246933745,0.5191890902240152,0.349590082260951,0.3922110832365892,0.2222386509605955,0.2945047571383997,0.748464036140811,0.7134211460138008,0.8148701730166268,0.8527197439119807,0.7598241700998507,0.7707639338214171,0.7192600658361097,0.7431473429282801,0.5790798871987596,0.5554785796830572,0.7212671408325594,0.8216897715903337,0.6258454340908624,0.8122907683319325,0.3696148209137056,0.5487291687527102
