eum/MOHumanoidDefault-v5,eum/MOHumanoidLight-v5,eum/MOHumanoidHeavy-v5,eum/MOHumanoidLowDamping-v5,eum/MOHumanoidHard-v5,EUGR/MOHumanoidDefault-v5,EUGR/MOHumanoidLight-v5,EUGR/MOHumanoidHeavy-v5,EUGR/MOHumanoidLowDamping-v5,EUGR/MOHumanoidHard-v5
170.07081212431353,132.91084182889324,154.1987140003496,156.44331945946976,95.1831009225632,0.6683122171824711,0.40892417292109284,0.9378876763080142,0.6328522577018534,0.4777401824289109
