eum/MOHumanoidDefault-v5,eum/MOHumanoidLight-v5,eum/MOHumanoidHeavy-v5,eum/MOHumanoidLowDamping-v5,eum/MOHumanoidHard-v5,EUGR/MOHumanoidDefault-v5,EUGR/MOHumanoidLight-v5,EUGR/MOHumanoidHeavy-v5,EUGR/MOHumanoidLowDamping-v5,EUGR/MOHumanoidHard-v5
167.47098634217292,129.66482226644217,160.05190040411293,161.4964722884279,112.3075285421746,0.6580959119208691,0.39893720837707297,0.9734886956213841,0.6532935215881464,0.5636905990016968
