metric,score
hypervolume/MOHopperDefault-v5,4635186.904255875
hypervolume/MOHopperLight-v5,5196737.757213193
hypervolume/MOHopperHeavy-v5,4588685.7103396375
hypervolume/MOHopperSlippery-v5,4773810.823812222
hypervolume/MOHopperLowDamping-v5,4708126.604447704
hypervolume/MOHopperHard-v5,4416937.082132744
normalized_hypervolume/MOHopperDefault-v5,0.0340830056259565
normalized_hypervolume/MOHopperLight-v5,0.0255259824250949
normalized_hypervolume/MOHopperHeavy-v5,0.0595911307548688
normalized_hypervolume/MOHopperSlippery-v5,0.0524127463496572
normalized_hypervolume/MOHopperLowDamping-v5,0.0275648528219604
normalized_hypervolume/MOHopperHard-v5,0.0653314083422134
eum/MOHopperDefault-v5,61.350475512229615
eum/MOHopperLight-v5,67.72136037702153
eum/MOHopperHeavy-v5,59.81386601752547
eum/MOHopperSlippery-v5,62.00627223075159
eum/MOHopperLowDamping-v5,61.67166135927911
eum/MOHopperHard-v5,58.33049818412727
NHGR/MOHopperDefault-v5,0.05129292818294759
NHGR/MOHopperLight-v5,0.03255406403895814
NHGR/MOHopperHeavy-v5,0.08530156591287513
NHGR/MOHopperSlippery-v5,0.0716801614626556
NHGR/MOHopperLowDamping-v5,0.04320598703183891
NHGR/MOHopperHard-v5,0.08442002203872627
EUGR/MOHopperDefault-v5,0.32169565921911747
EUGR/MOHopperLight-v5,0.27266867606135137
EUGR/MOHopperHeavy-v5,0.38133773455790737
EUGR/MOHopperSlippery-v5,0.3460530735090413
EUGR/MOHopperLowDamping-v5,0.3266192765900072
EUGR/MOHopperHard-v5,0.31917531575674707
