normalized_hypervolume/MOSuperMarioBros-1-2-v2,normalized_hypervolume/MOSuperMarioBros-3-2-v2,normalized_hypervolume/MOSuperMarioBros-3-3-v2,normalized_hypervolume/MOSuperMarioBros-4-3-v2,normalized_hypervolume/MOSuperMarioBros-5-2-v2,normalized_hypervolume/MOSuperMarioBros-5-3-v2,normalized_hypervolume/MOSuperMarioBros-7-3-v2,normalized_hypervolume/MOSuperMarioBros-8-1-v2,normalized_eum/MOSuperMarioBros-1-2-v2,normalized_eum/MOSuperMarioBros-3-2-v2,normalized_eum/MOSuperMarioBros-3-3-v2,normalized_eum/MOSuperMarioBros-4-3-v2,normalized_eum/MOSuperMarioBros-5-2-v2,normalized_eum/MOSuperMarioBros-5-3-v2,normalized_eum/MOSuperMarioBros-7-3-v2,normalized_eum/MOSuperMarioBros-8-1-v2,NHGR/MOSuperMarioBros-1-2-v2,NHGR/MOSuperMarioBros-3-2-v2,NHGR/MOSuperMarioBros-3-3-v2,NHGR/MOSuperMarioBros-4-3-v2,NHGR/MOSuperMarioBros-5-2-v2,NHGR/MOSuperMarioBros-5-3-v2,NHGR/MOSuperMarioBros-7-3-v2,NHGR/MOSuperMarioBros-8-1-v2
0.0123603522800339,0.0160861358230207,0.0027493896718221,0.0526374170372129,0.0563301302867934,0.0385070259673468,0.0948397358638702,0.0286436341654841,0.34327119703377,0.3245779406369597,0.2156536529715826,0.5193675256017878,0.3906733025992108,0.3549688472330484,0.5701376345548863,0.3589853404071134,0.013327808895419296,0.018630557393120726,0.002997194851379421,0.06095181226313462,0.05647301331509751,0.04315882695337,0.09967699253410975,0.03700265937180494
